,Category,Skewnness,Evenness,Dominance,N,S,AvgAb
1161,macro,4.18470991522,-0.383150995641,3.21887582487,5.82304589548,4.85203026392,0.971015631563
1162,macro,6.13765785069,-0.466074466214,3.87120101091,5.77455154554,4.56434819147,1.21020335408
1163,macro,0.569816940251,-0.663284802347,4.89034912822,6.34035930373,2.30258509299,4.03777421073
1164,macro,1.34185982766,-1.07962629764,5.31811999384,6.30627528695,2.30258509299,4.00369019395
1165,macro,2.73171857835,-1.7601443432,6.79682371827,7.0958932211,2.3978952728,4.6979979483
1166,macro,2.19984662248,-0.36334801692,7.21964204013,8.50004703258,2.56494935746,5.93509767512
1167,macro,2.25892606455,-0.345839019837,5.27299955856,6.40687998607,2.3978952728,4.00898471327
1168,macro,0.1483381735,-0.283626225176,3.85014760171,5.81711115996,2.56494935746,3.2521618025
1169,macro,1.40908110437,-0.671608056696,4.62497281328,5.71702770141,2.30258509299,3.41444260841
1170,macro,2.34336361429,-2.12210116346,6.62140565176,7.26892012819,2.56494935746,4.70397077073
1171,macro,0.1054682846,-1.36009061031,6.14203740559,7.74630066223,2.3978952728,5.34840538943
1172,macro,0.905501770812,-0.508407919716,2.83321334406,4.15888308336,2.30258509299,1.85629799037
1173,macro,1.6740739878,-1.00700420068,4.21950770518,5.07517381523,2.30258509299,2.77258872224
1174,macro,2.01784611218,-1.62026967318,6.07764224335,7.11720550316,2.77258872224,4.34461678092
1175,macro,2.19409288292,-1.44791041266,6.16331480403,6.91174730025,2.56494935746,4.34679794279
1176,macro,2.92475034802,-1.18713269694,5.19849703127,5.71373280551,2.63905732962,3.07467547589
1177,macro,1.74673054811,-1.53732493635,5.21493575761,6.14418563413,2.48490664979,3.65927898434
1178,macro,1.41642227182,-1.34881663543,4.12713438505,4.93447393313,2.30258509299,2.63188884014
1179,macro,1.33306975805,-1.78218084163,5.98141421125,7.18690102041,2.63905732962,4.5478436908
1180,macro,1.52522287867,-1.67247172035,5.67332326717,6.81344459951,2.63905732962,4.1743872699
1181,macro,0.521739089644,-1.34362471971,4.70048036579,6.0063531596,2.30258509299,3.70376806661
1182,macro,1.61833464537,-1.23381725151,6.14632925767,6.97073007814,2.30258509299,4.66814498515
1183,macro,1.7144021837,-1.59232750256,5.49716822529,7.06390396147,3.17805383035,3.88585013112
1184,macro,2.4331587999,-1.71740995597,5.6937321388,6.25190388317,2.48490664979,3.76699723338
1185,macro,0.203084574711,-0.690618499986,3.43398720449,5.02388052085,2.30258509299,2.72129542785
1186,macro,2.08260698749,-1.46477638426,5.52942908751,6.08221891038,2.30258509299,3.77963381738
1187,macro,1.49283862617,-1.37347872229,5.40267738187,6.68586094707,2.63905732962,4.04680361745
1188,macro,2.73597617421,-1.16502995494,4.89034912822,5.67332326717,2.63905732962,3.03426593756
1189,macro,2.24093784233,-1.57873581877,5.49716822529,5.98645200528,2.30258509299,3.68386691229
1190,macro,1.53859957748,-0.63394610982,2.7080502011,3.66356164613,2.30258509299,1.36097655314
1191,macro,1.28196073853,-0.80007677993,3.93182563272,5.08140436498,2.3978952728,2.68350909219
1192,macro,3.34039592816,-1.77210216119,6.81344459951,7.21155673331,2.77258872224,4.43896801107
1193,macro,1.77506880109,-1.65193758464,5.1532915945,6.09356977005,2.56494935746,3.52862041258
1194,macro,2.61001599398,-0.99097116944,4.84418708646,5.91079664404,2.94443897917,2.96635766487
1195,macro,1.37481928152,-2.15911133524,6.18001665365,6.96224346427,2.30258509299,4.65965837127
1196,macro,1.09617174889,-1.99423038157,5.53733426702,6.47079950378,2.30258509299,4.16821441079
1197,macro,1.62443964205,-1.46732344776,7.29029288245,8.88447171814,3.13549421593,5.74897750221
1198,macro,0.911015828135,-1.18824362972,3.49650756147,4.59511985013,2.30258509299,2.29253475714
1199,macro,0.955359347992,-1.42934856007,4.06044301055,5.37527840768,2.63905732962,2.73622107807
1200,macro,2.35333044538,-1.40685257463,4.96981329958,5.34233425196,2.30258509299,3.03974915897
1201,macro,1.57439004418,-0.958046012159,3.49650756147,4.35670882669,2.30258509299,2.0541237337
1202,macro,3.25894734055,-1.59445402952,6.58892647753,6.80239476332,2.63905732962,4.16333743371
1203,macro,3.33175871126,-2.02539303765,6.9517721644,7.60688453122,2.99573227355,4.61115225767
1204,macro,3.34255720797,-1.98013730095,7.13966033596,7.63530388626,2.83321334406,4.8020905422
1205,macro,1.66405832866,-0.387382845739,5.03043792139,6.44888939415,2.63905732962,3.80983206453
1206,macro,1.28023575875,-1.63542515944,5.03043792139,6.09807428217,2.48490664979,3.61316763238
1207,macro,3.07966604626,-1.72569967029,6.97914527507,7.50769007782,2.7080502011,4.79963987672
1208,macro,2.98795644102,-1.62118808518,7.16472037877,7.62217459482,2.63905732962,4.9831172652
1209,macro,2.81683184366,-1.28821326992,7.05444965813,7.50823877468,2.48490664979,5.02333212489
1210,macro,3.07732525831,-1.63301015476,6.95368421087,7.6043963488,2.8903717579,4.7140245909
1211,macro,2.81399392349,-0.961989778285,4.36944785247,5.24702407216,2.77258872224,2.47443534992
1212,macro,0.955380549825,-1.250571445,3.73766961828,4.81218435537,2.30258509299,2.50959926238
1213,macro,1.35674771221,-1.06465508602,4.39444915467,5.88887795833,2.83321334406,3.05566461428
1214,macro,0.956850792754,-1.27447362378,6.78219205601,8.17216445211,2.56494935746,5.60721509465
1215,macro,1.64991582277,-0.266765948739,1.60943791243,2.94443897917,2.3978952728,0.546543706368
1216,macro,1.54349864489,-1.47719751703,5.18738580584,6.57925121201,2.8903717579,3.68887945411
1217,macro,3.03753696742,-1.72606754323,6.2822667469,6.6147256002,2.56494935746,4.04977624274
1218,macro,1.54116596161,-1.57646461952,5.01727983681,5.9788857649,2.48490664979,3.49397911511
1219,macro,2.09933446265,-1.9815072696,6.81344459951,7.40671073018,2.56494935746,4.84176137272
1220,macro,0.587026617442,-0.872337257101,4.36944785247,6.13772705409,2.7080502011,3.42967685298
1221,macro,1.18295733963,-0.726184561299,3.13549421593,4.62497281328,2.63905732962,1.98591548367
1222,macro,2.3684809174,-1.43917238435,5.04985600725,5.71373280551,2.63905732962,3.07467547589
1223,macro,1.68915734063,-1.52612680286,5.02388052085,5.84064165737,2.3978952728,3.44274638458
1224,macro,1.70117660079,-1.62327540378,5.36129216571,6.20657592672,2.48490664979,3.72166927694
1225,macro,1.97196249621,-1.61338265919,5.51342874616,6.42810527268,2.63905732962,3.78904794307
1226,macro,2.72105074638,-0.70854903202,3.52636052462,4.77068462447,2.99573227355,1.77495235091
1227,macro,3.11611404871,-1.20411495859,5.78382518233,6.59441345975,2.83321334406,3.76120011569
1228,macro,2.12942031275,-2.27308639493,6.72022015514,7.32317071794,2.3978952728,4.92527544515
1229,macro,2.11628292521,-1.51396642654,5.1416635565,6.89264164117,3.52636052462,3.36628111656
1230,macro,0.902171531781,-0.857270003311,3.04452243772,4.63472898823,2.63905732962,1.99567165861
1231,macro,2.39983493628,-1.14964653355,5.20948615284,5.97126183979,2.63905732962,3.33220451018
1232,macro,1.77142610692,-1.10429352178,5.81114099298,6.72022015514,2.48490664979,4.23531350535
1233,macro,3.15425823349,-1.12880560028,5.19849703127,6.02344759296,3.04452243772,2.97892515524
1234,macro,1.51537328249,-0.716404641873,3.13549421593,4.12713438505,2.30258509299,1.82454929205
1235,macro,0.880530341658,-0.35663311426,2.30258509299,3.73766961828,2.30258509299,1.43508452529
1236,macro,2.83700256026,-0.899990103048,4.38202663467,5.40267738187,2.8903717579,2.51230562398
1237,macro,1.07217737818,-1.87551116423,6.13556489108,7.40367029001,2.63905732962,4.7646129604
1238,macro,1.28776003881,-0.396630046856,2.3978952728,3.91202300543,2.56494935746,1.34707364797
1239,macro,1.82905004645,-0.547792569757,3.33220451018,4.94164242261,3.04452243772,1.89711998489
1240,macro,1.43897108698,-1.80156846642,5.32787616879,6.24610676548,2.48490664979,3.76120011569
1241,macro,-0.109770609805,-0.710367792549,2.56494935746,4.34380542185,2.3978952728,1.94591014906
1242,macro,2.71785168345,-1.88749800002,6.91968384985,7.62559507213,2.7080502011,4.91754487103
1243,macro,1.36491116426,-0.906605448122,4.34380542185,5.50533153593,2.3978952728,3.10743626313
1244,macro,1.84661525891,-0.938005505682,3.40119738166,4.21950770518,2.3978952728,1.82161243238
1245,macro,1.48879449409,-1.80240456462,5.82008293035,7.20785987143,2.8903717579,4.31748811354
1246,macro,2.71658868061,-1.73883380718,6.37502481983,6.94312242282,2.56494935746,4.37817306536
1247,macro,2.46291392666,-1.22479513579,5.69035945432,6.21260609575,2.3978952728,3.81471082295
1248,macro,2.08487928107,-0.813320336432,3.63758615973,4.97673374242,2.8903717579,2.08636198452
1249,macro,0.609127282707,-0.559081885702,2.3978952728,3.85014760171,2.30258509299,1.54756250872
1250,macro,2.15289700572,-1.11673632548,4.3040650932,4.98360662171,2.3978952728,2.58571134891
1251,macro,1.75759724328,-1.48014573067,5.39816270152,6.736966958,2.8903717579,3.84659520011
1252,macro,1.87172127347,-1.01936103912,4.40671924726,5.17048399504,2.30258509299,2.86789890204
1253,macro,1.58376415187,-1.10592083366,4.02535169074,4.92725368516,2.3978952728,2.52935841236
1254,macro,1.98988783844,-0.519492274662,2.8903717579,3.85014760171,2.30258509299,1.54756250872
1255,macro,2.06708948502,-2.35496638054,7.54433210805,8.67162954472,2.94443897917,5.72719056555
1256,macro,2.2769125747,-0.991076481793,4.34380542185,5.41164605186,2.77258872224,2.63905732962
1257,macro,0.949916400613,-1.76373413682,5.51745289646,7.03702761469,2.77258872224,4.26443889245
1258,macro,0.676755932596,-1.70749965584,5.69709348651,7.20191631753,2.63905732962,4.56285898792
1259,macro,0.833119040133,-0.840496783151,4.14313472639,5.51342874616,2.3978952728,3.11553347337
1260,macro,1.29375446715,-0.741795003292,3.7135720667,4.83628190695,2.30258509299,2.53369681396
1261,macro,2.66240480429,-1.93043553425,7.17625453202,7.24565506759,2.30258509299,4.9430699746
1262,macro,2.83516700156,-1.18968910541,5.80211837538,5.95842469303,2.3978952728,3.56052942023
1263,macro,3.27718167765,-1.49526349143,5.89164421183,6.16751649089,2.63905732962,3.52845916127
1264,macro,1.31426556668,-1.49140000098,4.35670882669,5.22035582508,2.30258509299,2.91777073208
1265,macro,2.44826890692,-2.14833825701,8.18813341451,9.21880445039,3.17805383035,6.04075062004
1266,macro,3.20600748929,-1.47328883831,5.63478960317,6.58479139239,3.295836866,3.28895452638
1267,macro,1.81523468385,-0.929977327583,3.97029191355,5.95324333429,3.63758615973,2.31565717456
1268,macro,0.646186856932,-0.478304632702,2.48490664979,4.89783979995,3.33220451018,1.56563528978
1269,macro,1.87465466507,-1.32193239148,4.68213122712,6.32256523993,3.43398720449,2.88857803544
1270,macro,6.14868868867,-1.1338906452,5.96870755999,6.95654544315,4.04305126783,2.91349417532
1271,macro,1.7546581739,-0.720712378925,3.17805383035,4.82028156561,3.09104245336,1.72923911225
1272,macro,3.60448158776,-1.04960633057,4.69134788223,6.070737728,3.63758615973,2.43315156828
1273,macro,3.78614317538,-1.26406116565,5.52942908751,6.59578051396,3.52636052462,3.06941998935
1274,macro,2.99863695682,-1.19695755962,5.1239639794,6.32972090552,3.43398720449,2.89573370104
1275,macro,2.17132388231,-1.45019146591,4.9558270576,6.85540879861,3.76120011569,3.09420868292
1276,macro,2.07471386492,-1.00084315078,4.11087386417,5.85220247977,3.55534806149,2.29685441829
1277,macro,1.61247039846,-0.586041913091,2.94443897917,4.60517018599,2.94443897917,1.66073120682
1278,macro,1.73282541124,-0.719299618886,3.13549421593,4.5538768916,2.8903717579,1.6635051337
1279,macro,1.98037167337,-1.15574225206,4.59511985013,6.41017488197,3.63758615973,2.77258872224
1280,macro,6.54340562567,-1.24510548551,6.6320017774,7.38894609762,3.98898404656,3.39996205105
1281,macro,4.6837615343,-1.04957942637,5.25227342805,6.75925527066,4.12713438505,2.63212088562
1282,macro,4.12550235119,-1.84065175395,7.34277918933,8.49678638164,3.82864139649,4.66814498515
1283,macro,3.52951050847,-1.16178563172,5.01727983681,6.62671774925,3.97029191355,2.6564258357
1284,macro,3.81507637452,-1.29788941513,5.37989735354,6.63331843328,3.68887945411,2.94443897917
1285,macro,3.56495205755,-1.10319090353,4.99721227376,5.91079664404,3.40119738166,2.50959926238
1286,macro,1.60237372747,-0.394813208233,2.30258509299,3.66356164613,2.56494935746,1.09861228867
1287,macro,2.92711375484,-0.743615617306,4.07753744391,5.69035945432,3.4657359028,2.22462355152
1288,macro,1.08019432473,-0.600962688748,2.8903717579,4.64439089914,2.94443897917,1.69995191997
1289,macro,1.80913674121,-0.628946423767,3.25809653802,5.28826703069,3.58351893846,1.70474809224
1290,macro,2.85606449741,-1.36275725502,5.6058020663,6.59987049921,3.13549421593,3.46437628328
1291,macro,3.87501152287,-1.24378985048,5.5872486584,6.62539236801,3.36729582999,3.25809653802
1292,macro,4.95468336099,-2.63348401762,10.8232921037,11.2041559402,3.4657359028,7.73842003739
1293,macro,2.42658049282,-1.17900501477,5.73009978297,7.20042489294,3.33220451018,3.86822038277
1294,macro,1.92867657537,-1.12250391788,4.09434456222,5.84064165737,3.40119738166,2.43944427571
1295,macro,1.86924303888,-0.888430402424,3.78418963392,5.82600010738,3.63758615973,2.18841394765
1296,macro,3.79264396368,-1.13086591923,5.29330482472,6.32256523993,3.21887582487,3.10368941506
1297,macro,0.985257290624,-0.934133005979,3.55534806149,5.76832099579,3.40119738166,2.36712361413
1298,macro,1.02745762973,-0.641172174193,2.63905732962,4.61512051684,3.21887582487,1.39624469197
1299,macro,2.003391333,-0.786986692195,3.4657359028,4.8283137373,2.83321334406,1.99510039325
1300,macro,3.7506147218,-1.18934307981,5.1239639794,6.7534379186,4.12713438505,2.62630353355
1301,macro,4.92328332898,-1.21671439663,5.79605775077,6.68085467879,3.66356164613,3.01729303266
1302,macro,3.71373465773,-1.03723040863,4.74493212836,5.57972982599,3.21887582487,2.36085400112
1303,macro,2.62294403889,-1.23186144961,4.65396035016,6.02344759296,3.40119738166,2.6222502113
1304,macro,6.35947257291,-1.25840457128,6.30261897574,6.97073007814,3.87120101091,3.09952906724
1305,macro,3.31582462467,-1.50711829486,5.95842469303,7.30317005124,3.7135720667,3.58959798453
1306,macro,2.20398853914,-1.09366147375,4.53259949315,6.13772705409,3.49650756147,2.64121949262
1307,macro,2.91952411173,-0.820703231589,4.31748811354,5.89989735358,3.55534806149,2.34454929209
1308,macro,3.42316332568,-1.56184554025,6.02344759296,7.38709023566,3.80666248977,3.58042774589
1309,macro,1.23159107546,-0.912661107409,3.58351893846,5.64190707094,3.33220451018,2.30970256076
1310,macro,3.07869295885,-1.04235128453,4.64439089914,6.20050917404,3.73766961828,2.46283955576
1311,macro,2.13598003165,-0.68567235994,3.36729582999,5.30330490806,3.61091791264,1.69238699541
1312,macro,5.09198263602,-1.58523249071,6.77878489769,7.54750168281,3.68887945411,3.8586222287
1313,macro,3.83318723155,-1.41696009435,5.75574221359,7.04577657688,3.66356164613,3.38221493075
1314,macro,6.2342167322,-1.26767034005,6.39692965522,7.2640301429,4.00733318523,3.25669695767
1315,macro,3.55988282603,-0.945003941059,4.59511985013,5.70378247466,3.40119738166,2.30258509299
1316,macro,2.80668558956,-1.05962559984,4.43081679884,6.07534603109,3.78418963392,2.29115639717
1317,macro,2.28997552536,-1.16078852947,4.2341065046,6.09356977005,3.7135720667,2.37999770334
1318,macro,2.75427812424,-1.56829541132,5.46806014114,7.06390396147,3.73766961828,3.32623434319
1319,macro,1.98292174658,-0.948111785036,4.04305126783,5.94279937513,3.55534806149,2.38745131364
1320,macro,1.88931826001,-1.46540362788,4.69134788223,5.94279937513,3.04452243772,2.8982769374
1321,macro,6.38684241242,-1.33035998854,6.32614947316,7.52240023139,4.35670882669,3.1656914047
1322,macro,2.39307588911,-0.908685463496,4.27666611902,5.5947113796,2.99573227355,2.59897910605
1323,macro,1.02523947761,-0.625803529329,3.04452243772,4.77068462447,2.8903717579,1.88031286657
1324,macro,2.2713191471,-0.737142823591,3.58351893846,5.37527840768,3.49650756147,1.87877084622
1325,macro,2.21023828021,-1.19427303915,4.54329478227,6.20050917404,3.61091791264,2.5895912614
1326,macro,2.52360709629,-1.13563129477,4.46590811865,6.13556489108,3.63758615973,2.49797873136
1327,macro,1.72737104169,-1.17761629399,4.18965474203,5.598421959,2.94443897917,2.65398297983
1328,macro,4.43187712275,-1.5591088232,6.41836493594,6.9957661563,3.33220451018,3.66356164613
1329,macro,2.13682383389,-0.851601180769,3.61091791264,5.07517381523,3.25809653802,1.81707727721
1330,macro,2.87046775574,-0.67022299788,3.40119738166,4.7957905456,3.21887582487,1.57691472073
1331,macro,1.72724066105,-0.639800821015,3.295836866,4.89783979995,2.99573227355,1.9021075264
1332,macro,2.80121857715,-1.34946284464,5.50533153593,7.29709100516,3.95124371858,3.34584728658
1333,macro,1.9506945115,-1.21952100325,4.73619844839,6.92264389148,3.91202300543,3.01062088605
1334,macro,2.0099220153,-0.750404706571,4.00733318523,5.71373280551,3.295836866,2.41789593951
1335,macro,3.78850841867,-1.18690252677,5.23110861685,6.29156913956,3.33220451018,2.95936462938
1336,macro,2.9641615818,-1.22523996642,4.9558270576,6.3385940782,3.55534806149,2.78324601671
1337,macro,5.3415022261,-1.35054564688,6.30809844151,7.41577697542,3.97029191355,3.44548506186
1338,macro,2.60305329175,-1.3643244967,5.3375380797,6.35957386867,3.04452243772,3.31505143095
1339,macro,3.29084962589,-1.25150537558,4.96284463026,5.89440283426,3.17805383035,2.71634900392
1340,macro,2.09517853047,-1.3335432976,4.59511985013,5.89715386764,3.17805383035,2.71910003729
1341,macro,2.25475179961,-1.1994818905,4.1743872699,5.12989871492,2.77258872224,2.35730999268
1342,macro,1.47940066616,-1.61294031312,5.11799381242,7.24064969426,3.78418963392,3.45646006034
1343,macro,3.6889313064,-1.20845516375,5.06890420222,6.20253551719,3.52636052462,2.67617499257
1344,macro,4.75717709767,-1.21470468388,5.72684774759,6.65415252018,3.61091791264,3.04323460754
1345,macro,4.17534238629,-1.3467692595,6.06378520869,7.27031288608,3.80666248977,3.46365039631
1346,macro,2.67516330857,-1.37676036549,5.24174701506,6.8276292345,3.7135720667,3.1140571678
1347,macro,1.58293379711,-1.41518367218,4.9558270576,6.98471632012,3.61091791264,3.37379840747
1348,macro,6.00013048019,-1.1634488642,6.1862086239,6.93439720993,3.97029191355,2.96410529638
1349,macro,4.23153612192,-1.18129860334,5.48893772616,6.72262979486,3.87120101091,2.85142878395
1350,macro,1.96250105685,-1.49478076028,4.5538768916,5.44673737167,2.7080502011,2.73868717056
1351,macro,3.37325847489,-1.54155507357,5.67675380227,6.99759598298,3.66356164613,3.33403433685
1352,macro,6.01704230007,-1.77024753034,8.65137437288,8.90068531871,3.68887945411,5.2118058646
1353,macro,4.49932631808,-1.49457771185,5.87211778948,6.8700534118,3.68887945411,3.18117395768
1354,macro,1.94878227567,-1.16015336981,4.31748811354,5.54517744448,2.83321334406,2.71196410042
1355,macro,4.72646292127,-1.45015331962,6.36990098283,7.68982866874,4.04305126783,3.6467774009
1356,macro,3.1844389311,-1.19782256377,4.61512051684,5.89715386764,3.43398720449,2.46316666315
1357,macro,3.64951245287,-1.07269871843,4.77912349311,6.36130247757,3.93182563272,2.42947684485
1358,macro,3.87090982382,-1.04211538051,5.5490760849,5.75257263883,2.8903717579,2.86220088093
1359,macro,5.51831893425,-1.80343042611,7.64204440287,8.16961956172,3.63758615973,4.532033402
1360,macro,2.86865754442,-1.14516920943,4.7184988713,6.16331480403,3.43398720449,2.72932759955
1361,macro,2.1142351616,-0.679058114551,3.4657359028,5.40267738187,3.63758615973,1.76509122215
1362,macro,2.94160588076,-0.759393977809,3.73766961828,5.18178355029,3.43398720449,1.74779634581
1363,macro,3.29804196641,-1.06660157403,5.08140436498,6.08221891038,3.33220451018,2.7500144002
1364,macro,2.47565570768,-1.61767900806,5.30330490806,6.20455776257,2.94443897917,3.2601187834
1365,macro,3.20660282552,-1.63742920103,5.99146454711,6.98378996526,3.36729582999,3.61649413527
